,ESI_Key,BMK_S01_Strategic,BMK_S02_Quick,BMK_S03_Decisive,BMK_S04_Change,BMK_S05_Leading,BMK_S06_Confront,BMK_S07_Participative,BMK_S08_Build,BMK_S09_Compassion,BMK_S10_Putting,BMK_S11_Respect,BMK_D01_Interper,BMK_D02_DiffBuild,BMK_D03_DiffChange,BMK_D04_Failure,BMK_D05_Narrow,BMK_S01_Strategic_boss,BMK_S01_Strategic_direct_report,BMK_S01_Strategic_peer,BMK_S02_Quick_boss,BMK_S02_Quick_direct_report,BMK_S02_Quick_peer,BMK_S03_Decisive_boss,BMK_S03_Decisive_direct_report,BMK_S03_Decisive_peer,BMK_S04_Change_boss,BMK_S04_Change_direct_report,BMK_S04_Change_peer,BMK_S05_Leading_boss,BMK_S05_Leading_direct_report,BMK_S05_Leading_peer,BMK_S06_Confront_boss,BMK_S06_Confront_direct_report,BMK_S06_Confront_peer,BMK_S07_Participative_boss,BMK_S07_Participative_direct_report,BMK_S07_Participative_peer,BMK_S08_Build_boss,BMK_S08_Build_direct_report,BMK_S08_Build_peer,BMK_S09_Compassion_boss,BMK_S09_Compassion_direct_report,BMK_S09_Compassion_peer,BMK_S10_Putting_boss,BMK_S10_Putting_direct_report,BMK_S10_Putting_peer,BMK_S11_Respect_boss,BMK_S11_Respect_direct_report,BMK_S11_Respect_peer,BMK_D01_Interper_boss,BMK_D01_Interper_direct_report,BMK_D01_Interper_peer,BMK_D02_DiffBuild_boss,BMK_D02_DiffBuild_direct_report,BMK_D02_DiffBuild_peer,BMK_D03_DiffChange_boss,BMK_D03_DiffChange_direct_report,BMK_D03_DiffChange_peer,BMK_D04_Failure_boss,BMK_D04_Failure_direct_report,BMK_D04_Failure_peer,BMK_D05_Narrow_boss,BMK_D05_Narrow_direct_report,BMK_D05_Narrow_peer
BMK_S05_Leading_peer,0.10029888263652824,0.035048480944832996,0.0013526959251251025,0.03494470401671476,0.04104379335068574,-0.0007124300936464101,0.0782550834973308,0.07631834743724462,0.06313862224237755,0.1170498420631782,0.0462958027285654,0.0908737252925107,-0.0464440091647331,-0.036454548344807866,-0.03895371080779744,0.014745857342171084,0.03880647843243713,0.16194922843449083,0.08219253985135894,0.11979531899515594,0.11447535960910951,0.0020528058867914367,0.04421358514243234,0.06282129473677017,0.02945244629465399,0.09497280237543948,0.1093945284515501,0.09468610460330062,0.13620887799998438,0.12704839879896737,0.07707819686887701,0.0,0.10213149257508625,0.03626378721232082,0.12668081200154124,0.15977501717773518,0.08428237035593233,0.1553749421342795,0.0738066191012548,0.06673185426196632,0.12120891249364463,0.1161008336546871,0.06145162129688053,0.17181907466537272,0.14425653625372692,0.05680071070232695,0.05483740226110878,0.11350681038280537,0.08007599367456605,0.0493612229765239,-0.04165863446163354,-0.019074174963776003,-0.010634282937870276,-0.0954236045809238,-0.07864340406897541,-0.060873978253704664,-0.0068127414561662825,-0.060461255544313613,-0.0257116035301046,-0.07909906422763271,-0.06911151133226509,0.0012482152772156363,-0.04805104798635737,-0.030167563807133924,0.01779714210519423
BMK_S06_Confront_boss,0.08589598811533672,0.037356654349699175,-0.04885410196752344,0.10536982543751575,0.08751765669516459,0.09467664539539086,0.2591615807406245,0.12483678583082179,0.04202670539835383,0.10151885013080938,0.0201927239573509,0.04401758264825984,-0.05333709685321181,-0.08409264983899994,-0.05117251610464336,-0.056440374330893134,0.007349671923598963,0.06333763920332036,0.026759816028840394,0.08846989223464657,-0.02443733821138694,0.021357179707753415,0.0029972672721539917,0.13545188336859926,0.038698796627497506,0.14521154091667338,0.08322013250883142,0.026839667472376122,0.11614867327473544,0.11792634504195476,0.08229038707107594,0.10213149257508625,0.0,0.1364330683297442,0.18151196747350845,-0.05371004816549607,0.034473957318265525,0.02496918683173921,-0.043698843394430975,-0.0026168736606628495,0.02425255562284001,-0.061889199900796055,-0.026936378218738316,0.10213186590108385,-0.053816559260806085,-0.05637765635528641,0.023680647663614343,-0.03606515453438508,0.06993287585564108,0.0446632909798126,0.16874427634358985,0.046614538133090466,0.03046335384100822,-0.009325252703411335,-0.02302313805991124,-0.07881438117526893,0.049254217398193745,0.022148402686541252,-0.011341646263183014,-0.0023963365556892158,-0.019812629730256437,-0.04118737636162326,0.023239193036686312,-0.03581856529531591,-0.10617240154441115
BMK_S06_Confront_direct_report,0.07840151972149106,0.0725353480332146,0.013800241582828714,0.12181759701253628,0.0620255331745322,0.05627906623206791,0.1642057211745658,0.06254884594756414,0.08974916104273845,0.10556706726644957,-0.022314793538759564,0.10427685606129697,-0.0775276994723592,-0.09214326315526117,-0.05271778955169789,-0.08326228782165301,-0.06775442241262243,0.06804318402433861,0.0599494984984309,-0.04546834076474093,0.08879113877747517,0.008231225019534216,-0.10788380874754852,0.10531515209036768,0.11245243437101393,0.07512737096219516,0.02300912257848875,0.12257948977443178,0.03877153921994059,0.0006773160039134363,0.10888921445272659,0.03626378721232082,0.1364330683297442,0.0,0.10662926881041496,0.0610710685490945,0.042246856681486755,-0.02959216990185451,-0.05599097929961197,0.021584948757108036,-0.033078210193923124,0.03601560587970179,-0.028937774448731912,-0.04039791568242057,0.0035988611041627705,-0.1411397066169528,-0.06920229723383084,0.027470406843312048,-0.02636744562731752,-0.06438279858817672,0.0764913704535242,0.16567501575555427,0.07725934885056074,-0.026903372079321308,0.003416301116006437,0.025561931534995364,0.007590262960994382,0.05662125350813896,0.088416384068088,-0.04254894801179311,0.008560840885424859,0.01575294137165059,0.025507584568241398,0.04549801040353263,0.029413451915945604
BMK_S06_Confront_peer,0.08953356550208469,0.023327042285483504,0.002385000788011127,0.090780803405774,0.04132137632132235,-0.02312215146778271,0.16038181439430738,0.01654954408846253,0.00113919748495514,0.05375291915694659,-0.03769519865519079,0.07185062806747726,0.014310603197541405,-0.04193861997501519,-0.028644630160882353,-0.015878267267399104,-0.0021592592097410407,0.1163727425593683,0.06976978450107651,0.07679380568703642,0.0941465551094587,0.028091218125674944,0.0037126870777246523,0.12058842697245428,0.08950568851414492,0.1638768480990621,0.06689276366467922,0.07381744657732214,0.097654247825669,0.0594641218660191,0.04422468863073009,0.12668081200154124,0.18151196747350845,0.10662926881041496,0.0,0.04944709046641549,0.01442768743004022,0.023853655582832034,0.00024697202464493695,-0.006696597879558841,0.01852080225090391,0.030700098436395734,-0.012616748400459232,0.029565114117708124,0.04813313875590343,-0.04755160656764626,-0.11181527636432587,0.07293490101886294,0.03901919751989075,-0.037776634571838386,0.07110996809273337,0.08309038384485276,0.15179481525760546,-0.04972402021832639,-0.03767976881467833,-0.011539083474998324,0.026392731960373478,-0.004316165547610246,0.023746294711806337,-0.0535030926631902,-0.04329604261205819,0.027386155562900028,-0.030332811759134992,-0.037491012828074044,-0.0028780338006580974
BMK_S07_Participative_boss,0.06980529974933457,-0.03320660771801216,-0.1244293698292159,-0.08033315287915732,0.009423104371997962,0.014469518216547031,0.04168167993735893,0.165911522962328,0.10278758005931646,0.10296904633387231,0.10381732907780757,0.02957661002253067,-0.162867944301738,-0.017951633285370805,-0.044928580752846434,0.03403318878456726,0.10413892209111564,0.0936683858165368,0.05980326498872454,0.13674387450983774,-0.053794488127061335,0.021793426124437965,0.0015451177240122516,-0.07479238150884637,-0.046787272906023136,0.0401922915555154,0.14476273647013593,0.05873470279807744,0.16844156437185334,0.15118986111035493,0.1288272915747731,0.15977501717773518,-0.05371004816549607,0.0610710685490945,0.04944709046641549,0.0,0.13940584394846536,0.16307844456158416,0.14834770660058216,0.12998701105922744,0.16890576987453224,0.11534530458327608,0.07979543492640562,0.2246670841427788,0.17250658379421452,0.08715842205429397,0.18641444336123705,0.10371284681251114,0.16626525045319862,0.13933959794082454,-0.09111035169388892,-0.13170464571748458,-0.17170662694428154,-0.02316709793698557,-0.07831938890633627,-0.13507693588417674,-0.06336239555148238,-0.05481015467132666,-0.12407220815222361,-0.009802487209103483,-0.06486811927606134,-0.10913339519493684,0.04324386958362281,-0.05331948731614611,-0.1286588991637584
BMK_S07_Participative_direct_report,0.0717713761642611,0.017771587244876375,-0.05782902421265868,-0.0024062657304364365,0.019586814169205255,0.028252715390365224,0.029875708996010462,0.1061290328384408,0.10645180786414378,0.13453098162245933,0.019306980441059607,0.07565421703057795,-0.1348455835322223,-0.021140702973048944,-0.030082694848701345,-0.008902151924332406,-0.002500999482448238,0.08968288904232788,0.058050532147677636,-0.024519434590414224,0.09575412588787074,-0.01479661763969009,-0.12221254880135063,0.04302582597157781,-0.006548926694011192,-0.0045088528697272146,0.0542347343554975,0.18779968965071347,0.06221892422322145,0.022484995452385192,0.15845906960165645,0.08428237035593233,0.034473957318265525,0.042246856681486755,0.01442768743004022,0.13940584394846536,0.0,0.05503417695219187,0.016880493416516762,0.13851235561580288,0.0395413771566136,0.10385680254357352,0.12716743491734384,0.04295407111500704,0.0652754624496028,0.039405849031622475,0.045548353751475146,0.09072452175782617,0.09412942510637146,-0.01519693733740296,-0.02367867647180058,-0.0325778060317109,-0.04623100337214714,-0.04394933969651468,-0.027916053825817966,-0.0062810349950548905,-0.043932138220105,-0.012310452652634418,0.028932078397181038,-0.08133703342095697,0.008321742031457302,-8.071958157018777e-05,0.024802182371463005,0.033488630994691015,0.022204049927936842
BMK_S07_Participative_peer,0.10418245760628098,-0.04592650966417468,-0.08284487957753486,-0.07566471323688992,-0.034763447329036384,-0.09763152697952897,-0.02389090281639046,0.053303455577087155,0.044459237560898535,0.07178974710874095,0.013967379943732011,0.0456763244981942,-0.05631529499636713,0.030575581911336386,-0.01705117481383374,0.07420630259297221,0.10105492781149542,0.13460265391319215,0.0023137036636412533,0.08454074775736409,0.08347400084109255,-0.06139806103229736,-0.029352180547971174,-0.008142221589321624,-0.07745110846141964,-0.02709106721815946,0.08208363688013107,0.024810747289966018,0.16169900452621322,0.06604746250741775,-5.502454813732793e-06,0.1553749421342795,0.02496918683173921,-0.02959216990185451,0.023853655582832034,0.16307844456158416,0.05503417695219187,0.0,0.10237764941511684,0.038863470497320196,0.16178126680173144,0.10631822234173421,0.025445924159034905,0.15892054793789534,0.1714042658665776,0.026270521312669715,0.07579824539752278,0.11570998007986592,0.03766675813514367,0.06282459462884138,-0.08814172841747903,-0.0217865028830716,-0.09142406627422739,-0.06007070641512888,-0.020175074483227362,-0.00918560763727061,-0.02656508338644259,-0.019499098219878108,-0.051005169012035,-0.08276892886272808,-0.01612128823494291,0.01955475985053079,-0.024324614707099762,0.024202645346486806,0.03691822273847667
BMK_S08_Build_boss,0.092913831539896,-0.04469957654829937,-0.12836678799390816,-0.09235933534932522,-0.022226397768390624,-0.0774054566039683,-0.01810740444575238,0.09220981165244208,0.1293979975954257,0.055596376437387185,0.08730253664919636,0.00901273976852894,-0.1353177362195648,0.04466999465039606,-0.03666167002009717,0.07270425259064461,0.10786919624773642,0.14697648283745668,-0.022946560628505364,0.08967479499664677,-0.010735483433970905,-0.04972949735779997,-0.04859000828104593,-0.041055928485098925,-0.12051440718343823,0.0036090473471451223,0.11433439771318354,-0.038336900028555554,0.10804340782690486,0.08537833706051645,0.014205663948850783,0.0738066191012548,-0.043698843394430975,-0.05599097929961197,0.00024697202464493695,0.14834770660058216,0.016880493416516762,0.10237764941511684,0.0,0.06647884265217407,0.16555399839655716,0.04343118036864335,-0.033587624869589716,0.13884187672216816,0.2195079126771552,0.010441645189652404,0.15988260546948457,0.04914507074352659,0.05564339931553369,0.057339996369456164,-0.09140930585930673,-0.03638877693674594,-0.1283500792100568,0.01286241238250796,0.033896023402822356,-0.05848320840450921,-0.100543463229959,0.01595078460003463,-0.08864545769348753,-0.04867602276285832,0.00986372986858483,-0.05294076875023229,-0.007798315911213272,0.019740256885100727,-0.08675502561822573
BMK_S08_Build_direct_report,0.07577275714700289,0.043829472245972126,-0.02924801057897534,0.01991453240648664,0.048746484030260225,0.032733022560084576,0.028708165155144474,0.11928308836906762,0.18264401931449717,0.1527070516341091,0.06264838181060722,0.0957958979043527,-0.16504613387633954,-0.030763617194528123,-0.07970667656414482,-0.029791235605076807,-0.02211258754611095,0.085390088476265,0.10316920625940351,-0.012787873372528069,0.1024842822851183,0.02826755472724407,-0.107856805618043,0.028203911753392874,0.006547305159655181,-0.016691562429249435,0.04354850017282286,0.15675185822013393,0.06464894926058418,0.008016274675849366,0.13288117381138653,0.06673185426196632,-0.0026168736606628495,0.021584948757108036,-0.006696597879558841,0.12998701105922744,0.13851235561580288,0.038863470497320196,0.06647884265217407,0.0,0.08032999061397922,0.09763487038927862,0.08381092165412596,0.04620993382343569,0.10191576974789768,0.07215894999744954,0.0665125990367535,0.07459137632706359,0.09332159172479759,-0.01467397446572083,-0.04910434471653802,-0.04091230701254844,-0.05692474332148456,-0.028668844352330025,-0.012291779470450126,0.004821807956622404,-0.049517407014223136,-0.06255552139855869,0.018842225335583718,-0.07053339724710272,-0.028116428337582988,0.0028350971628382515,0.026627885450167227,-0.00918677484071706,0.013186438893570795
BMK_S08_Build_peer,0.10237131694421274,-0.018285397596051745,-0.05292129389459087,-0.04809763086834946,-0.0045585274206187965,-0.09285996220852943,-0.002654161169212068,0.05750875052570037,0.12397285566938712,0.09069953022187768,0.06625851471441635,0.061254365288395875,-0.09722416185162197,0.027614116124833527,-0.06512489833813415,0.04955270761786054,0.0761563593917545,0.15837467275010442,0.025256399458494394,0.12204695067430138,0.08317160035055404,-0.027298635937198723,0.003852516666866146,0.0053007884866445865,-0.06299035724104288,-6.570313190035204e-05,0.10258845210010165,0.029612663735404166,0.12263446203598272,0.059652609814997704,-0.0056129785203224425,0.12120891249364463,0.02425255562284001,-0.033078210193923124,0.01852080225090391,0.16890576987453224,0.0395413771566136,0.16178126680173144,0.16555399839655716,0.08032999061397922,0.0,0.09959100558681708,0.017985255140898493,0.12517588440065996,0.1915317201630437,0.05397816615692569,0.13933562125762167,0.10795927201812386,0.04562033510512448,0.030706129612642408,-0.13460394038737578,-0.04923999787517669,-0.12470676655382285,-0.05563087860669963,-0.022588950594465695,-0.0030789952888612415,-0.05287124497893825,-0.04987479093481306,-0.1003701374344419,-0.08625868686637767,-0.039029592655292544,-0.013381673592409049,-0.04625496180352642,-0.0039492747301073106,-0.0074620536389322645
BMK_S09_Compassion_boss,0.06114587089579317,-0.05781568261543188,-0.10924741556890051,-0.07383168916900766,-0.004616379483806637,0.020607561286605527,0.03185898724971708,0.12454325455936602,0.07084662841924988,0.15322155375889074,0.09602036519988638,0.05917489543354708,-0.12527522743285446,-0.018427865098046586,0.00129699589210229,0.04611826034060945,0.08396015798257217,0.019591696023174898,0.02509692983628345,0.07091186522028431,-0.035136725949572734,-0.005147007258491612,-0.017107461135093843,-0.08760275221514885,-0.05441549412457736,0.01995506191158611,0.056238031729783255,0.03186174469140718,0.10312926691076565,0.13693604289256733,0.10508167187429403,0.1161008336546871,-0.061889199900796055,0.03601560587970179,0.030700098436395734,0.11534530458327608,0.10385680254357352,0.10631822234173421,0.04343118036864335,0.09763487038927862,0.09959100558681708,0.0,0.10293301822995019,0.22421306568154648,0.17690077760172435,0.10304858734993014,0.15653357856092587,0.1720171611532922,0.14390650242753783,0.13290639767418294,-0.02144423906114079,-0.10054264908340424,-0.11395412898036533,-0.007567331210366346,-0.052202855706516865,-0.09748736731777558,0.012419625998267736,-0.027109022742679317,-0.05112941673593269,0.03616382744271507,-0.03349082280455329,-0.026455958430959742,0.10035565609673436,-0.03495633783485666,-0.06770069663216824
BMK_S09_Compassion_direct_report,0.052856731783192716,0.022656589884719358,-0.045090882669458585,0.008378864021172425,0.023614894158527064,0.03773735244656422,0.02809969256999207,0.10111761141408679,0.12919395925036448,0.2145966999358352,0.07391475856640521,0.1043732303463589,-0.14402210661039558,-0.035607561970515,-0.03603597842735462,-0.02867626700997005,-0.017975684494882335,0.03416659752080606,0.0022519674121197486,-0.057750949102935545,0.05526628301970548,-0.05401916288606001,-0.12937424819130502,-0.01650130524871951,-0.06624473433367617,-0.02575241536464218,-0.016018160064479675,0.11037899199009904,0.03089566688044787,-0.028883737476339655,0.1266727500742013,0.06145162129688053,-0.026936378218738316,-0.028937774448731912,-0.012616748400459232,0.07979543492640562,0.12716743491734384,0.025445924159034905,-0.033587624869589716,0.08381092165412596,0.017985255140898493,0.10293301822995019,0.0,0.08037533542985592,0.05679703566513242,0.08339426962600549,0.05018858152737288,0.06724976770451696,0.11325392280037527,-0.004414796199005255,0.008673565782813808,0.007783029711918132,-0.014786163411558362,0.0014093311447694323,0.023499248683980456,0.009567461276445366,0.018246569272699575,0.03307507142893862,0.06865408191540956,-0.016891281222848692,0.056583219159909603,0.03296069891476322,0.07760879936770196,0.09985160464391085,0.052680606115886236
BMK_S09_Compassion_peer,0.07491361754798617,-0.029549240238506025,-0.07401992585070655,-0.05200506124762093,-0.01164066095234953,-0.0636692955742725,-0.018501907647026875,0.0358079724203578,0.041335869046929236,0.1294047560305137,0.047032890451216336,0.09298388650349118,-0.07607750395604669,-0.0031780754200567835,-0.02788192280926953,0.039414886554570615,0.06571652288164895,0.17845256203181425,6.157422487484965e-05,0.05889356778326582,0.1386523769214271,-0.0626579938682626,-0.01403228992926775,0.05283976271711149,-0.061804389909949714,-0.020480908590543134,0.1443148363881171,0.026261949139609053,0.11836811574598427,0.13563615122292388,0.00876771039219787,0.17181907466537272,0.10213186590108385,-0.04039791568242057,0.029565114117708124,0.2246670841427788,0.04295407111500704,0.15892054793789534,0.13884187672216816,0.04620993382343569,0.12517588440065996,0.22421306568154648,0.08037533542985592,0.0,0.21481426709451204,0.08210670874188869,0.12272468599865671,0.19044332742650302,0.052206673955110416,0.13647394377810773,-0.1284643982282436,-0.02706680621700075,-0.0732555021962753,-0.12694696154145793,-0.0216064969494551,-0.032661970738234736,-0.07493812732952565,-0.01375534917426352,-0.01827321165337592,-0.13742687535052253,-0.0006904084304312219,0.04251494886823193,-0.07201116280367365,0.034581554674052495,0.07251092472328113
BMK_S10_Putting_boss,0.039238530137372704,-0.15843559065570517,-0.1963995862677089,-0.17050638544224062,-0.1285608626635461,-0.1449882719113819,-0.11482071384200937,-0.03836589989721341,-0.0034289259434844843,-0.024218275564161937,0.08696032423706468,-0.06175342202611357,-0.03623130255609727,0.13587097960166433,0.06377538530486225,0.1683081922727701,0.17974317074838753,0.10338138328547458,-0.00020497725216575557,0.1293727881373687,0.013767876733295659,-0.03031295104754761,0.028968711172683265,-0.016029669260093693,-0.04892070908452703,0.06164111664715701,0.11898249546163647,0.00025807932618568397,0.16095532385697697,0.13281410325043314,0.04211149681184859,0.14425653625372692,-0.053816559260806085,0.0035988611041627705,0.04813313875590343,0.17250658379421452,0.0652754624496028,0.1714042658665776,0.2195079126771552,0.10191576974789768,0.1915317201630437,0.17690077760172435,0.05679703566513242,0.21481426709451204,0.0,0.14504153069972717,0.2962585575604069,0.14264030938945554,0.0947901068550213,0.1434240126945553,-0.1376193336810298,-0.09636190689923207,-0.203558967153848,-0.05870496011106052,-0.02990674757216702,-0.1402125693021929,-0.15501994570572875,-0.03556346951085834,-0.15121349520409558,-0.06174034830217101,0.0008276501479516363,-0.08375122082702338,-0.030239773757398947,-0.01997136097469354,-0.11502641757597831
BMK_S10_Putting_direct_report,0.040516986892222454,-0.04920625550278551,-0.11057382501413873,-0.05064860563323817,-0.02361643177271991,-0.023385822152030583,-0.046074230201290235,0.05994858964228714,0.10741953382371394,0.14400586125121656,0.1391358589051648,0.060896947348214846,-0.15127867340472007,0.02680086078442176,-0.022734856304679973,0.05571130812649213,0.037223036727391356,0.024903153559554053,-0.09057513078053481,-0.059949186752820044,0.033464161433827896,-0.13706633979259653,-0.15006837362641612,-0.028133929193057433,-0.15967736982346503,-0.049742197650104625,-0.004179352361735139,-0.002965486323546984,0.02927539905987836,-0.026756501030865576,0.02762653144996019,0.05680071070232695,-0.05637765635528641,-0.1411397066169528,-0.04755160656764626,0.08715842205429397,0.039405849031622475,0.026270521312669715,0.010441645189652404,0.07215894999744954,0.05397816615692569,0.10304858734993014,0.08339426962600549,0.08210670874188869,0.14504153069972717,0.0,0.17881364697668145,0.043232175135644396,0.0406627237971261,-0.002534758346539989,-0.034857026184690165,-0.03348910679307693,-0.09159021830406455,0.010098060922590302,0.06293072890303741,5.6057772646223025e-05,-0.022533214528687145,0.043193587709071335,0.03657282703567516,-0.016963658192381548,0.10306743660250728,0.039117206566073925,0.07123345794309599,0.12201360883786894,0.048772614724343244
BMK_S10_Putting_peer,0.06345994794353318,-0.09217301871964477,-0.1128473203431978,-0.10919668714165595,-0.06699024935014111,-0.13501463950562026,-0.07669863261336693,-0.013779874995548946,0.05252006702560105,0.05658817875535359,0.12698804554906462,0.03451880534249176,-0.04139108995490262,0.07011698341885644,-0.02149374050078562,0.11904977116932237,0.1122294105912213,0.1349794073711971,-0.013649969064301798,-0.003728152139087393,0.07415047805262787,-0.07227276153840845,-0.10250784442836591,0.002988161477851116,-0.07322185541688937,-0.10816536599758936,0.11109669401096665,0.01808867040417539,0.017692120618540086,0.07083022470905417,-0.013304225811512749,0.05483740226110878,0.023680647663614343,-0.06920229723383084,-0.11181527636432587,0.18641444336123705,0.045548353751475146,0.07579824539752278,0.15988260546948457,0.0665125990367535,0.13933562125762167,0.15653357856092587,0.05018858152737288,0.12272468599865671,0.2962585575604069,0.17881364697668145,0.0,0.15922116403259318,0.05812520650253977,0.029778919049213037,-0.1459942826849603,-0.07864941494292316,-0.10694048534369849,-0.08197600429291688,-0.01930001566365594,0.05173924298253452,-0.07367939350505479,-0.04261428455888139,-0.0345862445719034,-0.08280612554894203,0.0022972978546001166,0.1013037846613471,-0.040588733562628015,0.027150587320250358,0.10261639833651015
BMK_S11_Respect_boss,0.045127033252608195,-0.08742909083299114,-0.11114649056520895,-0.09381033316232543,-0.055800341270284756,-0.04708451198323399,-0.0180947003951998,0.027655118080136015,-0.008599062408247607,0.03487199757056206,0.02938005989726529,0.04423090972346304,-0.04753870467259177,0.04263369211441792,0.0448050079066616,0.08772400635673436,0.11222058013507913,0.05240604440234159,0.033202881495561345,0.11801471737788109,0.003620101525946662,0.02761816934108899,0.0511100990258532,-0.024811650726595635,-0.022683563833495624,0.08087517842201483,0.06887280551236774,0.010379068363042643,0.12159825057796853,0.10909710864875422,0.07350189034345644,0.11350681038280537,-0.03606515453438508,0.027470406843312048,0.07293490101886294,0.10371284681251114,0.09072452175782617,0.11570998007986592,0.04914507074352659,0.07459137632706359,0.10795927201812386,0.1720171611532922,0.06724976770451696,0.19044332742650302,0.14264030938945554,0.043232175135644396,0.15922116403259318,0.0,0.16070217747527166,0.19663550139633593,-0.016023866532563713,-0.08051260016556135,-0.13324944438333972,0.01836806970735322,-0.037178416800281625,-0.11216952141690145,-0.04594380979620433,-0.028050826243050636,-0.10747051918536613,-0.005348592875226876,-0.02559539440238344,-0.08378691887481875,0.04826381440731792,-0.03538957598741288,-0.09622992895364037
BMK_S11_Respect_direct_report,0.0597202291552128,0.06915810944658983,0.011672335176124735,0.043459778128437265,0.05651554087942131,0.047622833896557734,0.03267359733574561,0.08627300781661953,0.137619653001977,0.15795529299557498,0.043586541842953644,0.17066576003250192,-0.1264431221931605,-0.05138864120335156,-0.07492885063234693,-0.06630462226098549,-0.06599652512645818,0.1283629954917807,0.04080383449594838,0.0002649451248606105,0.13793460700456167,-0.024121942849929967,-0.056813905553710964,0.07592252158105667,-0.02915395149138733,0.024495024515519215,0.08225990972173568,0.09944886623767024,0.07541837012149191,0.06410125851480869,0.07555172246237496,0.08007599367456605,0.06993287585564108,-0.02636744562731752,0.03901919751989075,0.16626525045319862,0.09412942510637146,0.03766675813514367,0.05564339931553369,0.09332159172479759,0.04562033510512448,0.14390650242753783,0.11325392280037527,0.052206673955110416,0.0947901068550213,0.0406627237971261,0.05812520650253977,0.16070217747527166,0.0,0.09023489659620212,-0.06366611583892823,0.0161022693413595,-0.03966327754722543,-0.07082924815865158,0.01628495385812001,-0.006515907277116928,-0.08917479622736658,-0.0176771223656369,0.012916462868753281,-0.10597784310327028,0.036349860917121446,-0.017418567541822028,-0.02877034660354462,0.07073362488305379,0.004038473987302588
BMK_S11_Respect_peer,0.055336492610740376,-0.055363754860843384,-0.06323642837413132,-0.06921941823339275,-0.046154306407075255,-0.11227134728845159,-0.03419280244085682,-0.01267063516332162,-0.002167007525345127,0.04134383275097474,-0.01997088125066765,0.08819571963683578,0.006027756311546867,0.06454025950739312,0.016628778105600525,0.08689910789469926,0.08148929598961163,0.14396075098132702,-0.025061346443375265,0.03885555137362584,0.10950896237239739,-0.04686750519783045,-0.01657566222872886,0.020890727049096905,-0.061977025548035,-0.04237510934868449,0.08706482640354118,-0.02358910394693914,0.035476696542267816,0.06099750601426421,-0.05883590170489619,0.0493612229765239,0.0446632909798126,-0.06438279858817672,-0.037776634571838386,0.13933959794082454,-0.01519693733740296,0.06282459462884138,0.057339996369456164,-0.01467397446572083,0.030706129612642408,0.13290639767418294,-0.004414796199005255,0.13647394377810773,0.1434240126945553,-0.002534758346539989,0.029778919049213037,0.19663550139633593,0.09023489659620212,0.0,-0.0512416964484379,0.030198856759702186,0.023266158114319313,-0.043716507750252015,0.01733167563593324,0.0673083470777105,-0.02045968874391657,0.032335678695693565,0.012863147046063061,-0.07659999660640304,0.01912575309440928,0.08895088840402487,-0.02155165196095485,0.0475896501029863,0.10702508984446929
BMK_D01_Interper_boss,-0.06333570598993894,0.12396367318756639,0.15463306125793022,0.1407092039707494,0.06045256357391471,0.09538496640451985,0.06566153123402166,-0.06269854378895923,-0.07549203509256407,-0.06851200736219072,-0.07186145929792827,-0.004371297320173037,0.17576289602699208,-0.05476700286896207,0.035410180572337885,-0.08284866399447494,-0.1373533418821034,0.05449788372312969,0.0750903261095067,-0.011801621174120702,0.16091274767262273,0.09319086785908651,0.11320425519450705,0.21476860424790012,0.17134828109119815,0.12355566578192355,0.016454910400498624,0.049767745607805614,-0.06732019568676556,0.025640894411314563,-0.0051246503905866825,-0.04165863446163354,0.16874427634358985,0.0764913704535242,0.07110996809273337,-0.09111035169388892,-0.02367867647180058,-0.08814172841747903,-0.09140930585930673,-0.04910434471653802,-0.13460394038737578,-0.02144423906114079,0.008673565782813808,-0.1284643982282436,-0.1376193336810298,-0.034857026184690165,-0.1459942826849603,-0.016023866532563713,-0.06366611583892823,-0.0512416964484379,0.0,0.13744515833728554,0.20801190944114895,0.15083072881042892,-0.009476866070294243,0.052944150461373185,0.24804000975621998,0.027296619470967065,0.09487458869270016,0.15886815800001447,-0.014646359550804455,0.017737574120446575,0.019051475484407665,-0.016026134067207293,0.033223083276711696
BMK_D01_Interper_direct_report,-0.025495322778065595,0.05813322904930107,0.0936467072704065,0.06158415890542795,0.0414878092854361,0.031212389757493672,0.044003559796220434,-0.06405852336400883,-0.09859693491947341,-0.09750203260153656,-0.03242311547320395,-0.03979054384679017,0.1816074016249832,-0.0304181219168614,0.044254206595177696,-0.016796636936258408,-0.034208139221217286,-0.04871141275193168,0.12446680805294752,0.08465790083213678,-0.07141434658930033,0.1889041986989004,0.16649960324139904,0.0054195928733296456,0.22038861351989947,0.11100939722116812,-0.029005522096806596,0.03203660439237488,-0.005448703753920814,0.01206967139580123,0.016693540433841636,-0.019074174963776003,0.046614538133090466,0.16567501575555427,0.08309038384485276,-0.13170464571748458,-0.0325778060317109,-0.0217865028830716,-0.03638877693674594,-0.04091230701254844,-0.04923999787517669,-0.10054264908340424,0.007783029711918132,-0.02706680621700075,-0.09636190689923207,-0.03348910679307693,-0.07864941494292316,-0.08051260016556135,0.0161022693413595,0.030198856759702186,0.13744515833728554,0.0,0.13382506576639686,0.04199973294847359,0.09246914302975984,-0.018346928586715383,0.0702775126446181,0.1649382630609677,-0.017017571272574195,0.08520127306677734,0.07646074283464466,-0.019272394156098993,-0.043806894153607556,0.021527022244148597,-0.04340308975880952
